12,282,0
7,199,0
11,200,0
5,259,0
10,330,0
20,362,0
10,201,0
17,417,0
3,83,0
10,163,0
4,152,0
19,6,0
11,271,0
18,48,0
12,431,0
2,489,0
22,286,0
10,500,0
6,259,0
15,166,0
10,216,0
9,247,0
13,36,0
17,445,0
9,33,0
12,219,0
4,415,0
15,198,0
4,411,0
11,467,0
13,96,0
13,130,0
19,450,0
7,298,0
12,411,0
11,267,0
6,102,0
9,228,0
9,215,0
22,484,0
15,311,0
9,349,0
1,260,0
9,79,0
13,282,0
15,214,0
22,419,0
10,367,0
9,181,0
13,228,0
13,194,0
13,389,0
13,216,0
13,474,0
20,393,0
11,354,0
18,55,0
4,231,0
5,26,0
21,418,0
19,8,0
16,433,0
3,40,0
5,336,0
14,251,0
5,110,0
9,287,0
9,301,0
1,29,0
6,29,0
9,77,0
19,10,0
21,417,0
7,310,0
18,433,0
21,49,0
21,455,0
3,55,0
16,72,0
6,281,0
7,3,0
3,385,0
5,426,0
8,460,0
11,495,0
2,254,0
22,136,0
11,51,0
9,294,0
5,383,0
13,42,0
